"user_id","sex","age","region","bundle","num_sessions","avg_session","service","order_date","price","fuel","cinema","vkusvill","travel","restaurants","concerts","games","books","theater","sports","beauty","flowers","technology"
"6717","M","17","Краснодарский край","No bundle","2265","79","Топливо","2022-02-17","235","1","0","0","0","0","0","0","0","0","0","0","0","0"
"1101","M","16","Красноярский край","No bundle","435","82","Кино","2022-08-15","28","0","1","0","0","0","0","0","0","0","0","0","0","0"
"62884","M","15","Республика Татарстан","No bundle","612","52","Вкусвилл","2022-12-06","366","0","0","1","0","0","0","0","0","0","0","0","0","0"
"14260","M","17","Москва","No bundle","966","66","Кино","2022-01-02","329","0","1","0","0","0","0","0","0","0","0","0","0","0"
"34929","M","17","Иркутская область","No bundle","1196","89","Топливо","2022-08-18","120","1","0","0","0","0","0","0","0","0","0","0","0","0"
"71636","M","16","Новосибирская область","No bundle","1169","58","Кино","2022-02-10","84","0","1","0","0","0","0","0","0","0","0","0","0","0"
"72430","F","17","Санкт-Петербург","No bundle","281","73","Кино","2022-02-22","89","0","1","0","0","0","0","0","0","0","0","0","0","0"
"39067","M","17","Кемеровская область","No bundle","169","103","Топливо","2022-12-26","70","1","0","0","0","0","0","0","0","0","0","0","0","0"
"50800","M","14","Москва","No bundle","511","111","Путешествия","2022-07-28","5795","0","0","0","1","0","0","0","0","0","0","0","0","0"
"98582","F","16","Санкт-Петербург","No bundle","1715","121","Кино","2022-06-19","47","0","1","0","0","0","0","0","0","0","0","0","0","0"
"47115","F","16","Москва","No bundle","450","46","Кино","2022-01-22","422","0","1","0","0","0","0","0","0","0","0","0","0","0"
"91576","F","17","Москва","Tinkoff Pro","159","139","Путешествия","2022-12-25","5447","0","0","0","1","0","0","0","0","0","0","0","0","0"
"39589","F","17","Московская область","No bundle","79","90","Кино","2022-02-12","164","0","1","0","0","0","0","0","0","0","0","0","0","0"
"33707","M","17","Москва","Tinkoff Pro","852","132","Вкусвилл","2022-11-23","121","0","0","1","0","0","0","0","0","0","0","0","0","0"
"58641","M","17","Брянская область","Tinkoff Pro","2853","63","Кино","2022-02-25","141","0","1","0","0","0","0","0","0","0","0","0","0","0"
"37744","F","14","Москва","No bundle","327","194","Кино","2022-10-23","235","0","1","0","0","0","0","0","0","0","0","0","0","0"
"28150","M","16","Московская область","Tinkoff Pro","782","117","Игры","2022-04-19","19","0","0","0","0","0","0","1","0","0","0","0","0","0"
"50085","M","16","Московская область","No bundle","1023","80","Кино","2022-02-22","117","0","1","0","0","0","0","0","0","0","0","0","0","0"
"9719","F","15","Краснодарский край","No bundle","334","102","Топливо","2022-06-05","106","1","0","0","0","0","0","0","0","0","0","0","0","0"
"66057","M","17","Москва","No bundle","473","64","Путешествия","2022-07-05","2504","0","0","0","1","0","0","0","0","0","0","0","0","0"
"61354","M","16","Пермский край","No bundle","659","89","Топливо","2022-11-27","235","1","0","0","0","0","0","0","0","0","0","0","0","0"
"27089","M","17","Краснодарский край","No bundle","830","48","Концерты","2022-09-08","446","0","0","0","0","0","1","0","0","0","0","0","0","0"
"75194","M","15","Свердловская область","Tinkoff Pro","2309","127","Путешествия","2022-10-06","1909","0","0","0","1","0","0","0","0","0","0","0","0","0"
"75194","M","15","Свердловская область","Tinkoff Pro","2309","127","Путешествия","2022-09-24","889","0","0","0","1","0","0","0","0","0","0","0","0","0"
"193","M","16","Санкт-Петербург","No bundle","293","85","Кино","2022-03-25","300","0","1","0","0","0","0","0","0","0","0","0","0","0"
"75194","M","15","Свердловская область","Tinkoff Pro","2309","127","Путешествия","2022-10-06","1308","0","0","0","1","0","0","0","0","0","0","0","0","0"
"29963","M","16","Ленинградская область","No bundle","106","111","Топливо","2022-09-12","235","1","0","0","0","0","0","0","0","0","0","0","0","0"
"52322","M","16","Тюменская область","No bundle","3149","138","Топливо","2022-06-21","469","1","0","0","0","0","0","0","0","0","0","0","0","0"
"52322","M","16","Тюменская область","No bundle","3149","138","Топливо","2022-11-02","469","1","0","0","0","0","0","0","0","0","0","0","0","0"
"52322","M","16","Тюменская область","No bundle","3149","138","Концерты","2022-12-07","845","0","0","0","0","0","1","0","0","0","0","0","0","0"
"14305","F","16","Ивановская область","No bundle","561","137","Путешествия","2022-05-26","2201","0","0","0","1","0","0","0","0","0","0","0","0","0"
"13981","F","15","Тюменская область","No bundle","8","99","Кино","2022-01-19","70","0","1","0","0","0","0","0","0","0","0","0","0","0"
"89884","M","16","Оренбургская область","No bundle","276","183","Игры","2022-10-18","102","0","0","0","0","0","0","1","0","0","0","0","0","0"
"12757","M","16","Нижегородская область","No bundle","187","78","Кино","2022-03-12","188","0","1","0","0","0","0","0","0","0","0","0","0","0"
"32078","M","15","Ростовская область","No bundle","1229","123","Топливо","2022-11-27","587","1","0","0","0","0","0","0","0","0","0","0","0","0"
"17791","F","17","Санкт-Петербург","Tinkoff Pro","695","90","Топливо","2022-12-25","117","1","0","0","0","0","0","0","0","0","0","0","0","0"
"75324","M","15","Курганская область","Tinkoff Pro","1367","73","Топливо","2022-12-16","117","1","0","0","0","0","0","0","0","0","0","0","0","0"
"79612","","14","Московская область","No bundle","7","44","Кино","2022-08-23","33","0","1","0","0","0","0","0","0","0","0","0","0","0"
"51600","M","17","Краснодарский край","No bundle","437","87","Игры","2022-12-16","3","0","0","0","0","0","0","1","0","0","0","0","0","0"
"77992","","17","Краснодарский край","No bundle","892","76","Путешествия","2022-11-12","6431","0","0","0","1","0","0","0","0","0","0","0","0","0"
"16366","M","14","Московская область","No bundle","169","122","Вкусвилл","2022-12-27","70","0","0","1","0","0","0","0","0","0","0","0","0","0"
"28178","M","16","Иркутская область","No bundle","112","80","Топливо","2022-12-07","117","1","0","0","0","0","0","0","0","0","0","0","0","0"
"70525","","17","Московская область","No bundle","1937","41","Кино","2022-03-29","94","0","1","0","0","0","0","0","0","0","0","0","0","0"
"68639","F","14","Краснодарский край","No bundle","","","Кино","2022-09-09","80","0","1","0","0","0","0","0","0","0","0","0","0","0"
"48743","M","16","Калининградская область","No bundle","1714","88","Кино","2022-09-28","169","0","1","0","0","0","0","0","0","0","0","0","0","0"
"66684","M","14","Свердловская область","Tinkoff Premium","123","160","Игры","2022-11-14","160","0","0","0","0","0","0","1","0","0","0","0","0","0"
"50825","M","15","Свердловская область","No bundle","","","Красота","2022-10-27","0","0","0","0","0","0","0","0","0","0","0","1","0","0"
"58940","F","17","Пермский край","No bundle","306","44","Путешествия","2022-07-05","1396","0","0","0","1","0","0","0","0","0","0","0","0","0"
"12711","F","17","Московская область","No bundle","898","61","Путешествия","2022-01-30","1114","0","0","0","1","0","0","0","0","0","0","0","0","0"
"35840","M","17","Московская область","Tinkoff Pro","1401","67","Кино","2022-02-13","174","0","1","0","0","0","0","0","0","0","0","0","0","0"
"19409","F","16","Московская область","No bundle","262","72","Кино","2022-08-31","94","0","1","0","0","0","0","0","0","0","0","0","0","0"
"66514","F","14","Санкт-Петербург","No bundle","25","132","Кино","2022-11-02","61","0","1","0","0","0","0","0","0","0","0","0","0","0"
"51292","M","17","Смоленская область","No bundle","1808","71","Кино","2022-02-13","164","0","1","0","0","0","0","0","0","0","0","0","0","0"
"92008","M","14","Московская область","Tinkoff Pro","497","64","Игры","2022-11-08","10","0","0","0","0","0","0","1","0","0","0","0","0","0"
"17589","","17","Тюменская область","Tinkoff Pro","1047","50","Кино","2022-02-13","160","0","1","0","0","0","0","0","0","0","0","0","0","0"
"98857","M","17","Краснодарский край","Tinkoff Pro","1298","126","Кино","2022-01-01","352","0","1","0","0","0","0","0","0","0","0","0","0","0"
"24732","F","16","Нижегородская область","No bundle","944","60","Топливо","2022-09-06","117","1","0","0","0","0","0","0","0","0","0","0","0","0"
"43288","F","15","Республика Татарстан","No bundle","84","51","Кино","2022-02-25","94","0","1","0","0","0","0","0","0","0","0","0","0","0"
"385","F","17","Белгородская область","No bundle","477","67","Кино","2022-12-07","63","0","1","0","0","0","0","0","0","0","0","0","0","0"
"94973","M","17","Москва","No bundle","1491","70","Кино","2022-08-27","101","0","1","0","0","0","0","0","0","0","0","0","0","0"
"20811","M","17","Свердловская область","No bundle","2039","74","Рестораны","2022-06-11","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"93669","F","17","Рязанская область","No bundle","217","70","Кино","2022-08-26","94","0","1","0","0","0","0","0","0","0","0","0","0","0"
"61533","M","17","Республика Татарстан","No bundle","861","65","Топливо","2022-09-06","47","1","0","0","0","0","0","0","0","0","0","0","0","0"
"34613","F","15","Москва","No bundle","753","99","Кино","2022-08-16","75","0","1","0","0","0","0","0","0","0","0","0","0","0"
"1757","M","17","Москва","No bundle","229","43","Игры","2022-07-19","41","0","0","0","0","0","0","1","0","0","0","0","0","0"
"75480","F","16","Ярославская область","Tinkoff Pro","526","63","Кино","2022-02-12","183","0","1","0","0","0","0","0","0","0","0","0","0","0"
"82385","M","17","Челябинская область","Tinkoff Premium","1531","184","Путешествия","2022-07-28","7250","0","0","0","1","0","0","0","0","0","0","0","0","0"
"82385","M","17","Челябинская область","Tinkoff Premium","1531","184","Путешествия","2022-05-01","3164","0","0","0","1","0","0","0","0","0","0","0","0","0"
